0.00400055	9.91158
0.00403389	9.91127
0.00406723	9.91096
0.00410057	9.91064
0.00413391	9.91034
0.00416724	9.91002
0.00420058	9.9097
0.00423392	9.90941
0.00426726	9.90912
0.0043006	9.90882
0.00433393	9.90852
0.00436727	9.90823
0.00440061	9.90792
0.00443395	9.90765
0.00446729	9.90736
0.00450062	9.90707
0.00453396	9.90679
0.0045673	9.9065
0.00460064	9.90621
0.00463398	9.90593
0.00466731	9.90565
0.00470065	9.90537
0.00473399	9.90508
0.00476733	9.90481
0.00480067	9.90454
0.004834	9.90428
0.00486734	9.90401
0.00490068	9.90373
0.00493402	9.90346
0.00496736	9.90318
0.00500069	9.90292
0.00503403	9.90266
0.00506737	9.90239
0.00510071	9.90211
0.00513404	9.90186
0.00516738	9.9016
0.00520072	9.90134
0.00523406	9.90106
0.0052674	9.9008
0.00530073	9.90056
0.00533407	9.90031
0.00536741	9.90005
0.00540075	9.89979
0.00543409	9.89954
0.00546742	9.89929
0.00550076	9.89906
0.0055341	9.8988
0.00556744	9.89856
0.00560078	9.89832
0.00563411	9.89807
0.00566745	9.89781
0.00570079	9.89758
0.00573413	9.89733
0.00576747	9.89709
0.0058008	9.89685
0.00583414	9.89662
0.00586748	9.89639
0.00590082	9.89615
0.00593416	9.89591
0.00596749	9.89568
0.00600083	9.89544
0.00603417	9.89522
0.00606751	9.89499
0.00610085	9.89477
0.00613418	9.89453
0.00616752	9.8943
0.00620086	9.89409
0.0062342	9.89386
0.00626754	9.89363
0.00630087	9.89341
0.00633421	9.89318
0.00636755	9.89295
0.00640089	9.89272
0.00643423	9.89249
0.00646756	9.89227
0.0065009	9.89204
0.00653424	9.89182
0.00656758	9.89162
0.00660091	9.89141
0.00663425	9.8912
0.00666759	9.89099
0.00670093	9.89078
0.00673427	9.89058
0.0067676	9.89036
0.00680094	9.89015
0.00683428	9.88994
0.00686762	9.88975
0.00690096	9.88952
0.00693429	9.88931
0.00696763	9.88911
0.00700097	9.88891
0.00703431	9.88869
0.00706765	9.88848
0.00710098	9.88827
0.00713432	9.88806
0.00716766	9.88784
0.007201	9.88767
0.00723434	9.88747
0.00726767	9.88727
0.00730101	9.88707
0.00733435	9.88687
0.00736769	9.88667
0.00740103	9.88648
0.00743436	9.88628
0.0074677	9.88608
0.00750104	9.88588
0.00753438	9.88571
0.00756772	9.88551
0.00760105	9.88531
0.00763439	9.88513
0.00766773	9.88495
0.00770107	9.88477
0.00773441	9.88459
0.00776774	9.88438
0.00780108	9.88419
0.00783442	9.88401
0.00786776	9.88382
0.0079011	9.88364
0.00793443	9.88345
0.00796777	9.88327
0.00800111	9.88309
0.00803445	9.88291
0.00806778	9.88273
0.00810112	9.88257
0.00813446	9.88239
0.0081678	9.88222
0.00820114	9.88204
0.00823447	9.88184
0.00826781	9.88167
0.00830115	9.88149
0.00833449	9.88133
0.00836783	9.88115
0.00840116	9.88097
0.0084345	9.88079
0.00846784	9.8806
0.00850118	9.88042
0.00853452	9.88025
0.00856785	9.88008
0.00860119	9.87992
0.00863453	9.87974
0.00866787	9.87957
0.00870121	9.8794
0.00873454	9.87922
0.00876788	9.87906
0.00880122	9.8789
0.00883456	9.87873
0.0088679	9.87855
0.00890123	9.87839
0.00893457	9.87823
0.00896791	9.87806
0.00900125	9.87789
0.00903459	9.87772
0.00906792	9.87755
0.00910126	9.87738
0.0091346	9.87721
0.00916794	9.87703
0.00920128	9.87687
0.00923461	9.87672
0.00926795	9.87655
0.00930129	9.8764
0.00933463	9.87623
0.00936797	9.87607
0.0094013	9.87591
0.00943464	9.87575
0.00946798	9.87558
0.00950132	9.87541
0.00953465	9.87525
0.00956799	9.87509
0.00960133	9.87493
0.00963467	9.87476
0.00966801	9.8746
0.00970134	9.87445
0.00973468	9.87429
0.00976802	9.87412
0.00980136	9.87396
0.0098347	9.87381
0.00986803	9.87367
0.00990137	9.87353
0.00993471	9.87338
0.00996805	9.87322
0.0100014	9.87308
0.0100347	9.87293
0.0100681	9.87277
0.0101014	9.87261
0.0101347	9.87246
0.0101681	9.87232
0.0102014	9.87218
0.0102348	9.87201
0.0102681	9.87186
0.0103014	9.87171
0.0103348	9.87156
0.0103681	9.87143
0.0104014	9.87128
0.0104348	9.87113
0.0104681	9.87098
0.0105015	9.87083
0.0105348	9.8707
0.0105681	9.87056
0.0106015	9.87042
0.0106348	9.87027
0.0106681	9.87013
0.0107015	9.86997
0.0107348	9.86983
0.0107682	9.86969
0.0108015	9.86955
0.0108348	9.86941
0.0108682	9.86927
0.0109015	9.86913
0.0109348	9.86899
0.0109682	9.86884
0.0110015	9.86869
0.0110349	9.86855
0.0110682	9.86841
0.0111015	9.86826
0.0111349	9.86812
0.0111682	9.86799
0.0112016	9.86785
0.0112349	9.86772
0.0112682	9.86758
0.0113016	9.86743
0.0113349	9.86729
0.0113682	9.86715
0.0114016	9.86701
0.0114349	9.86687
0.0114683	9.86673
0.0115016	9.86659
0.0115349	9.86645
0.0115683	9.86631
0.0116016	9.86618
0.0116349	9.86604
0.0116683	9.86591
0.0117016	9.86578
0.011735	9.86564
0.0117683	9.86551
0.0118016	9.86538
0.011835	9.86526
0.0118683	9.86513
0.0119016	9.86499
0.011935	9.86486
0.0119683	9.86473
0.0120017	9.86459
0.012035	9.86447
0.0120683	9.86434
0.0121017	9.86421
0.012135	9.86408
0.0121684	9.86393
0.0122017	9.8638
0.012235	9.86367
0.0122684	9.86354
0.0123017	9.86341
0.012335	9.86328
0.0123684	9.86315
0.0124017	9.86303
0.0124351	9.86289
0.0124684	9.86276
0.0125017	9.86263
0.0125351	9.86251
0.0125684	9.86237
0.0126017	9.86225
0.0126351	9.86213
0.0126684	9.862
0.0127018	9.86189
0.0127351	9.86175
0.0127684	9.86162
0.0128018	9.86149
0.0128351	9.86137
0.0128685	9.86125
0.0129018	9.86112
0.0129351	9.86101
0.0129685	9.86089
0.0130018	9.86077
0.0130351	9.86065
0.0130685	9.86053
0.0131018	9.86042
0.0131352	9.86029
0.0131685	9.86017
0.0132018	9.86003
0.0132352	9.8599
0.0132685	9.85978
0.0133018	9.85966
0.0133352	9.85955
0.0133685	9.85943
0.0134019	9.85931
0.0134352	9.85918
0.0134685	9.85905
0.0135019	9.85893
0.0135352	9.85882
0.0135685	9.8587
0.0136019	9.85858
0.0136352	9.85847
0.0136686	9.85835
0.0137019	9.85823
0.0137352	9.85811
0.0137686	9.858
0.0138019	9.85787
0.0138353	9.85774
0.0138686	9.85762
0.0139019	9.8575
0.0139353	9.85738
0.0139686	9.85727
0.0140019	9.85715
0.0140353	9.85702
0.0140686	9.8569
0.014102	9.85676
0.0141353	9.85664
0.0141686	9.85652
0.014202	9.85641
0.0142353	9.85631
0.0142686	9.8562
0.014302	9.8561
0.0143353	9.85599
0.0143687	9.85587
0.014402	9.85576
0.0144353	9.85564
0.0144687	9.85553
0.014502	9.85542
0.0145353	9.85531
0.0145687	9.85521
0.014602	9.8551
0.0146354	9.85499
0.0146687	9.85488
0.014702	9.85477
0.0147354	9.85466
0.0147687	9.85455
0.0148021	9.85444
0.0148354	9.85433
0.0148687	9.85422
0.0149021	9.85411
0.0149354	9.854
0.0149687	9.85389
0.0150021	9.85377
0.0150354	9.85367
0.0150688	9.85356
0.0151021	9.85345
0.0151354	9.85335
0.0151688	9.85325
0.0152021	9.85314
0.0152354	9.85303
0.0152688	9.85293
0.0153021	9.85282
0.0153355	9.85271
0.0153688	9.85261
0.0154021	9.85251
0.0154355	9.85241
0.0154688	9.85229
0.0155021	9.85219
0.0155355	9.85209
0.0155688	9.85199
0.0156022	9.85188
0.0156355	9.85175
0.0156688	9.85164
0.0157022	9.85153
0.0157355	9.85142
0.0157689	9.85132
0.0158022	9.8512
0.0158355	9.85111
0.0158689	9.85099
0.0159022	9.85088
0.0159355	9.85079
0.0159689	9.85068
0.0160022	9.85058
0.0160356	9.85048
0.0160689	9.85038
0.0161022	9.85027
0.0161356	9.85018
0.0161689	9.85007
0.0162022	9.84995
0.0162356	9.84984
0.0162689	9.84975
0.0163023	9.84964
0.0163356	9.84954
0.0163689	9.84944
0.0164023	9.84935
0.0164356	9.84924
0.0164689	9.84914
0.0165023	9.84904
0.0165356	9.84895
0.016569	9.84884
0.0166023	9.84874
0.0166356	9.84865
0.016669	9.84855
0.0167023	9.84844
0.0167357	9.84836
0.016769	9.84826
0.0168023	9.84818
0.0168357	9.84808
0.016869	9.84798
0.0169023	9.84788
0.0169357	9.84778
0.016969	9.84768
0.0170024	9.84758
0.0170357	9.8475
0.017069	9.8474
0.0171024	9.84731
0.0171357	9.84721
0.017169	9.84712
0.0172024	9.84703
0.0172357	9.84695
0.0172691	9.84686
0.0173024	9.84676
0.0173357	9.84667
0.0173691	9.84657
0.0174024	9.84649
0.0174358	9.8464
0.0174691	9.84631
0.0175024	9.84622
0.0175358	9.84613
0.0175691	9.84604
0.0176024	9.84594
0.0176358	9.84585
0.0176691	9.84576
0.0177025	9.84567
0.0177358	9.84556
0.0177691	9.84548
0.0178025	9.84539
0.0178358	9.8453
0.0178691	9.84522
0.0179025	9.84513
0.0179358	9.84504
0.0179692	9.84494
0.0180025	9.84485
0.0180358	9.84476
0.0180692	9.84466
0.0181025	9.84458
0.0181358	9.84448
0.0181692	9.8444
0.0182025	9.84431
0.0182359	9.84422
0.0182692	9.84413
0.0183025	9.84403
0.0183359	9.84394
0.0183692	9.84387
0.0184026	9.84378
0.0184359	9.84368
0.0184692	9.84359
0.0185026	9.8435
0.0185359	9.84341
0.0185692	9.84333
0.0186026	9.84325
0.0186359	9.84315
0.0186693	9.84305
0.0187026	9.84296
0.0187359	9.84287
0.0187693	9.84278
0.0188026	9.84269
0.0188359	9.84261
0.0188693	9.84251
0.0189026	9.84243
0.018936	9.84234
0.0189693	9.84225
0.0190026	9.84216
0.019036	9.84207
0.0190693	9.84197
0.0191026	9.84188
0.019136	9.84178
0.0191693	9.84169
0.0192027	9.84161
0.019236	9.84153
0.0192693	9.84144
0.0193027	9.84136
0.019336	9.84129
0.0193694	9.84121
0.0194027	9.84112
0.019436	9.84104
0.0194694	9.84094
0.0195027	9.84085
0.019536	9.84076
0.0195694	9.84068
0.0196027	9.84058
0.0196361	9.84049
0.0196694	9.84041
0.0197027	9.84034
0.0197361	9.84025
0.0197694	9.84016
0.0198027	9.84008
0.0198361	9.84
0.0198694	9.83992
0.0199028	9.83984
0.0199361	9.83976
0.0199694	9.83968
0.0200028	9.8396
0.0200361	9.83952
0.0200694	9.83943
0.0201028	9.83935
0.0201361	9.83926
0.0201695	9.83918
0.0202028	9.8391
0.0202361	9.83901
0.0202695	9.83893
0.0203028	9.83884
0.0203362	9.83875
0.0203695	9.83866
0.0204028	9.83859
0.0204362	9.83851
0.0204695	9.83841
0.0205028	9.83833
0.0205362	9.83825
0.0205695	9.83818
0.0206029	9.83809
0.0206362	9.83801
0.0206695	9.83795
0.0207029	9.83787
0.0207362	9.83778
0.0207695	9.83771
0.0208029	9.83764
0.0208362	9.83757
0.0208696	9.83749
0.0209029	9.83741
0.0209362	9.83734
0.0209696	9.83725
0.0210029	9.83719
0.0210362	9.83711
0.0210696	9.83703
0.0211029	9.83695
0.0211363	9.83688
0.0211696	9.8368
0.0212029	9.83671
0.0212363	9.83664
0.0212696	9.83656
0.021303	9.83648
0.0213363	9.83641
0.0213696	9.83633
0.021403	9.83625
0.0214363	9.83618
0.0214696	9.83611
0.021503	9.83602
0.0215363	9.83595
0.0215697	9.83587
0.021603	9.8358
0.0216363	9.83572
0.0216697	9.83564
0.021703	9.83557
0.0217363	9.83549
0.0217697	9.83542
0.021803	9.83534
0.0218364	9.83525
0.0218697	9.83518
0.021903	9.83511
0.0219364	9.83503
0.0219697	9.83495
0.022003	9.83486
0.0220364	9.83478
0.0220697	9.83471
0.0221031	9.83463
0.0221364	9.83456
0.0221697	9.83449
0.0222031	9.83441
0.0222364	9.83432
0.0222698	9.83425
0.0223031	9.83418
0.0223364	9.8341
0.0223698	9.83402
0.0224031	9.83394
0.0224364	9.83387
0.0224698	9.8338
0.0225031	9.83373
0.0225365	9.83367
0.0225698	9.83359
0.0226031	9.83352
0.0226365	9.83343
0.0226698	9.83337
0.0227031	9.83328
0.0227365	9.83321
0.0227698	9.83314
0.0228032	9.83306
0.0228365	9.83297
0.0228698	9.8329
0.0229032	9.83284
0.0229365	9.83276
0.0229699	9.83268
0.0230032	9.83261
0.0230365	9.83255
0.0230699	9.83248
0.0231032	9.8324
0.0231365	9.83233
0.0231699	9.83226
0.0232032	9.83219
0.0232366	9.83213
0.0232699	9.83205
0.0233032	9.83198
0.0233366	9.83192
0.0233699	9.83184
0.0234032	9.83176
0.0234366	9.83169
0.0234699	9.83161
0.0235033	9.83154
0.0235366	9.83147
0.0235699	9.83139
0.0236033	9.83131
0.0236366	9.83125
0.0236699	9.83117
0.0237033	9.8311
0.0237366	9.83103
0.02377	9.83096
0.0238033	9.83089
0.0238366	9.83082
0.02387	9.83075
0.0239033	9.83067
0.0239367	9.83059
0.02397	9.83053
0.0240033	9.83044
0.0240367	9.83037
0.02407	9.83031
0.0241033	9.83025
0.0241367	9.83018
0.02417	9.83011
0.0242034	9.83004
0.0242367	9.82997
0.02427	9.82992
0.0243034	9.82985
0.0243367	9.82978
0.02437	9.82971
0.0244034	9.82964
0.0244367	9.82958
0.0244701	9.82951
0.0245034	9.82944
0.0245367	9.82936
0.0245701	9.82929
0.0246034	9.82922
0.0246367	9.82915
0.0246701	9.82908
0.0247034	9.82901
0.0247368	9.82894
0.0247701	9.82888
0.0248034	9.82881
0.0248368	9.82875
0.0248701	9.82867
0.0249035	9.8286
0.0249368	9.82854
0.0249701	9.82847
0.0250035	9.82841
0.0250368	9.82835
0.0250701	9.82829
0.0251035	9.82822
0.0251368	9.82815
0.0251702	9.82809
0.0252035	9.82802
0.0252368	9.82796
0.0252702	9.82789
0.0253035	9.82782
0.0253368	9.82775
0.0253702	9.82767
0.0254035	9.82761
0.0254369	9.82754
0.0254702	9.82749
0.0255035	9.82742
0.0255369	9.82735
0.0255702	9.8273
0.0256035	9.82725
0.0256369	9.82718
0.0256702	9.82712
0.0257036	9.82706
0.0257369	9.827
0.0257702	9.82694
0.0258036	9.82687
0.0258369	9.82681
0.0258703	9.82674
0.0259036	9.82667
0.0259369	9.82661
0.0259703	9.82654
0.0260036	9.82649
0.0260369	9.82643
0.0260703	9.82635
0.0261036	9.82628
0.026137	9.82622
0.0261703	9.82616
0.0262036	9.8261
0.026237	9.82604
0.0262703	9.82598
0.0263036	9.82592
0.026337	9.82585
0.0263703	9.82579
0.0264037	9.82573
0.026437	9.82566
0.0264703	9.82559
0.0265037	9.82552
0.026537	9.82545
0.0265703	9.82539
0.0266037	9.82533
0.026637	9.82527
0.0266704	9.82521
0.0267037	9.82515
0.026737	9.82508
0.0267704	9.82502
0.0268037	9.82495
0.0268371	9.82489
0.0268704	9.82483
0.0269037	9.82476
0.0269371	9.82469
0.0269704	9.82463
0.0270037	9.82457
0.0270371	9.82451
0.0270704	9.82445
0.0271038	9.82438
0.0271371	9.82432
0.0271704	9.82426
0.0272038	9.82419
0.0272371	9.82413
0.0272704	9.82407
0.0273038	9.82401
0.0273371	9.82394
0.0273705	9.82389
0.0274038	9.82383
0.0274371	9.82377
0.0274705	9.82371
0.0275038	9.82365
0.0275372	9.82359
0.0275705	9.82353
0.0276038	9.82347
0.0276372	9.82341
0.0276705	9.82334
0.0277038	9.82328
0.0277372	9.82322
0.0277705	9.82316
0.0278039	9.8231
0.0278372	9.82303
0.0278705	9.82297
0.0279039	9.82291
0.0279372	9.82286
0.0279705	9.8228
0.0280039	9.82274
0.0280372	9.82268
0.0280706	9.82261
0.0281039	9.82255
0.0281372	9.82248
0.0281706	9.82242
0.0282039	9.82236
0.0282372	9.8223
0.0282706	9.82224
0.0283039	9.82219
0.0283373	9.82213
0.0283706	9.82207
0.0284039	9.82202
0.0284373	9.82196
0.0284706	9.8219
0.028504	9.82185
0.0285373	9.82179
0.0285706	9.82172
0.028604	9.82166
0.0286373	9.8216
0.0286706	9.82154
0.028704	9.82149
0.0287373	9.82142
0.0287707	9.82135
0.028804	9.8213
0.0288373	9.82124
0.0288707	9.82118
0.028904	9.82113
0.0289373	9.82107
0.0289707	9.82101
0.029004	9.82095
0.0290374	9.82089
0.0290707	9.82083
0.029104	9.82077
0.0291374	9.82071
0.0291707	9.82065
0.029204	9.8206
0.0292374	9.82054
0.0292707	9.82048
0.0293041	9.82043
0.0293374	9.82038
0.0293707	9.82032
0.0294041	9.82026
0.0294374	9.82019
0.0294708	9.82013
0.0295041	9.82007
0.0295374	9.82002
0.0295708	9.81997
0.0296041	9.81991
0.0296374	9.81987
0.0296708	9.81981
0.0297041	9.81975
0.0297375	9.81969
0.0297708	9.81964
0.0298041	9.81958
0.0298375	9.81953
0.0298708	9.81947
0.0299041	9.81942
0.0299375	9.81937
0.0299708	9.81931
0.0300042	9.81925
0.0300375	9.81919
0.0300708	9.81914
0.0301042	9.81908
0.0301375	9.81902
0.0301708	9.81896
0.0302042	9.8189
0.0302375	9.81885
0.0302709	9.8188
0.0303042	9.81874
0.0303375	9.81869
0.0303709	9.81864
0.0304042	9.81859
0.0304376	9.81853
0.0304709	9.81848
0.0305042	9.81842
0.0305376	9.81837
0.0305709	9.81832
0.0306042	9.81825
0.0306376	9.8182
0.0306709	9.81815
0.0307043	9.8181
0.0307376	9.81805
0.0307709	9.81799
0.0308043	9.81794
0.0308376	9.81788
0.0308709	9.81783
0.0309043	9.81777
0.0309376	9.81772
0.030971	9.81767
0.0310043	9.81762
0.0310376	9.81757
0.031071	9.8175
0.0311043	9.81744
0.0311376	9.81738
0.031171	9.81733
0.0312043	9.81728
0.0312377	9.81723
0.031271	9.81717
0.0313043	9.81712
0.0313377	9.81707
0.031371	9.81701
0.0314044	9.81696
0.0314377	9.81691
0.031471	9.81685
0.0315044	9.8168
0.0315377	9.81673
0.031571	9.81668
0.0316044	9.81662
0.0316377	9.81657
0.0316711	9.81652
0.0317044	9.81646
0.0317377	9.81642
0.0317711	9.81637
0.0318044	9.81632
0.0318377	9.81627
0.0318711	9.81621
0.0319044	9.81616
0.0319378	9.81611
0.0319711	9.81605
0.0320044	9.816
0.0320378	9.81594
0.0320711	9.81589
0.0321044	9.81583
0.0321378	9.81578
0.0321711	9.81573
0.0322045	9.81567
0.0322378	9.81562
0.0322711	9.81557
0.0323045	9.81552
0.0323378	9.81546
0.0323712	9.81541
0.0324045	9.81536
0.0324378	9.8153
0.0324712	9.81526
0.0325045	9.81521
0.0325378	9.81516
0.0325712	9.81511
0.0326045	9.81506
0.0326379	9.815
0.0326712	9.81496
0.0327045	9.81491
0.0327379	9.81486
0.0327712	9.8148
0.0328045	9.81474
0.0328379	9.8147
0.0328712	9.81465
0.0329046	9.81458
0.0329379	9.81453
0.0329712	9.81449
0.0330046	9.81444
0.0330379	9.81439
0.0330713	9.81434
0.0331046	9.8143
0.0331379	9.81424
0.0331713	9.81419
0.0332046	9.81414
0.0332379	9.81409
0.0332713	9.81404
0.0333046	9.81399
0.033338	9.81394
0.0333713	9.81388
0.0334046	9.81384
0.033438	9.81379
0.0334713	9.81375
0.0335046	9.8137
0.033538	9.81365
0.0335713	9.8136
0.0336047	9.81355
0.033638	9.8135
0.0336713	9.81344
0.0337047	9.8134
0.033738	9.81335
0.0337713	9.8133
0.0338047	9.81325
0.033838	9.81319
0.0338714	9.81315
0.0339047	9.8131
0.033938	9.81305
0.0339714	9.813
0.0340047	9.81296
0.0340381	9.8129
0.0340714	9.81285
0.0341047	9.81281
0.0341381	9.81276
0.0341714	9.81272
0.0342047	9.81267
0.0342381	9.81262
0.0342714	9.81257
0.0343048	9.81252
0.0343381	9.81247
0.0343714	9.81243
0.0344048	9.81238
0.0344381	9.81232
0.0344714	9.81227
0.0345048	9.81222
0.0345381	9.81216
0.0345715	9.8121
0.0346048	9.81205
0.0346381	9.81202
0.0346715	9.81197
0.0347048	9.81193
0.0347381	9.81188
0.0347715	9.81184
0.0348048	9.81179
0.0348382	9.81174
0.0348715	9.81169
0.0349048	9.81163
0.0349382	9.81159
0.0349715	9.81154
0.0350049	9.81149
0.0350382	9.81143
0.0350715	9.81138
0.0351049	9.81134
0.0351382	9.81129
0.0351715	9.81125
0.0352049	9.81121
0.0352382	9.81116
0.0352716	9.81112
0.0353049	9.81107
0.0353382	9.81102
0.0353716	9.81096
0.0354049	9.81091
0.0354382	9.81086
0.0354716	9.81082
0.0355049	9.81077
0.0355383	9.81073
0.0355716	9.81068
0.0356049	9.81064
0.0356383	9.81058
0.0356716	9.81053
0.0357049	9.81048
0.0357383	9.81043
0.0357716	9.81039
0.035805	9.81034
0.0358383	9.8103
0.0358716	9.81025
0.035905	9.8102
0.0359383	9.81015
0.0359717	9.81011
0.036005	9.81005
0.0360383	9.81001
0.0360717	9.80995
0.036105	9.80991
0.0361383	9.80987
0.0361717	9.80982
0.036205	9.80977
0.0362384	9.80972
0.0362717	9.80967
0.036305	9.80962
0.0363384	9.80958
0.0363717	9.80953
0.036405	9.80949
0.0364384	9.80945
0.0364717	9.8094
0.0365051	9.80936
0.0365384	9.80931
0.0365717	9.80926
0.0366051	9.80923
0.0366384	9.80919
0.0366717	9.80914
0.0367051	9.8091
0.0367384	9.80905
0.0367718	9.809
0.0368051	9.80896
0.0368384	9.80891
0.0368718	9.80886
0.0369051	9.80882
0.0369385	9.80877
0.0369718	9.80872
0.0370051	9.80869
0.0370385	9.80865
0.0370718	9.8086
0.0371051	9.80855
0.0371385	9.80851
0.0371718	9.80847
0.0372052	9.80841
0.0372385	9.80836
0.0372718	9.80832
0.0373052	9.80827
0.0373385	9.80822
0.0373718	9.80818
0.0374052	9.80814
0.0374385	9.8081
0.0374719	9.80805
0.0375052	9.808
0.0375385	9.80796
0.0375719	9.80791
0.0376052	9.80787
0.0376386	9.80782
0.0376719	9.80776
0.0377052	9.80772
0.0377386	9.80767
0.0377719	9.80762
0.0378052	9.80757
0.0378386	9.80753
0.0378719	9.80748
0.0379053	9.80744
0.0379386	9.8074
0.0379719	9.80735
0.0380053	9.80732
0.0380386	9.80727
0.0380719	9.80723
0.0381053	9.80718
0.0381386	9.80714
0.038172	9.80709
0.0382053	9.80705
0.0382386	9.807
0.038272	9.80696
0.0383053	9.80692
0.0383386	9.80689
0.038372	9.80684
0.0384053	9.8068
0.0384387	9.80674
0.038472	9.8067
0.0385053	9.80665
0.0385387	9.80661
0.038572	9.80656
0.0386054	9.80652
0.0386387	9.80648
0.038672	9.80642
0.0387054	9.80638
0.0387387	9.80634
0.038772	9.80629
0.0388054	9.80625
0.0388387	9.80621
0.0388721	9.80617
0.0389054	9.80613
0.0389387	9.80609
0.0389721	9.80604
0.0390054	9.806
0.0390387	9.80595
0.0390721	9.8059
0.0391054	9.80586
0.0391388	9.80583
0.0391721	9.80579
0.0392054	9.80575
0.0392388	9.80571
0.0392721	9.80567
0.0393054	9.80562
0.0393388	9.80559
0.0393721	9.80554
0.0394055	9.8055
0.0394388	9.80545
0.0394721	9.8054
0.0395055	9.80536
0.0395388	9.80531
0.0395722	9.80527
0.0396055	9.80523
0.0396388	9.80519
0.0396722	9.80515
0.0397055	9.80511
0.0397388	9.80505
0.0397722	9.80502
0.0398055	9.80498
0.0398389	9.80494
0.0398722	9.8049
0.0399055	9.80486
0.0399389	9.80482
0.0399722	9.80478
0.0400055	9.80473
0.0400389	9.80469
0.0400722	9.80465
0.0401056	9.80461
0.0401389	9.80457
0.0401722	9.80453
0.0402056	9.8045
0.0402389	9.80446
0.0402722	9.80441
0.0403056	9.80438
0.0403389	9.80434
0.0403723	9.8043
0.0404056	9.80425
0.0404389	9.80421
0.0404723	9.80417
0.0405056	9.80414
0.040539	9.8041
0.0405723	9.80407
0.0406056	9.80403
0.040639	9.80399
0.0406723	9.80395
0.0407056	9.80391
0.040739	9.80387
0.0407723	9.80383
0.0408057	9.80379
0.040839	9.80375
0.0408723	9.80371
0.0409057	9.80366
0.040939	9.80362
0.0409723	9.80358
0.0410057	9.80354
0.041039	9.80349
0.0410724	9.80346
0.0411057	9.80342
0.041139	9.80337
0.0411724	9.80333
0.0412057	9.80329
0.041239	9.80324
0.0412724	9.80321
0.0413057	9.80316
0.0413391	9.80312
0.0413724	9.80308
0.0414057	9.80304
0.0414391	9.803
0.0414724	9.80296
0.0415058	9.80292
0.0415391	9.80288
0.0415724	9.80283
0.0416058	9.80278
0.0416391	9.80275
0.0416724	9.80271
0.0417058	9.80267
0.0417391	9.80262
0.0417725	9.80257
0.0418058	9.80253
0.0418391	9.80249
0.0418725	9.80244
0.0419058	9.8024
0.0419391	9.80236
0.0419725	9.80232
0.0420058	9.80228
0.0420392	9.80224
0.0420725	9.8022
0.0421058	9.80216
0.0421392	9.80212
0.0421725	9.80208
0.0422058	9.80203
0.0422392	9.802
0.0422725	9.80196
0.0423059	9.80191
0.0423392	9.80188
0.0423725	9.80184
0.0424059	9.8018
0.0424392	9.80176
0.0424726	9.80172
0.0425059	9.80167
0.0425392	9.80164
0.0425726	9.8016
0.0426059	9.80156
0.0426392	9.80152
0.0426726	9.80149
0.0427059	9.80144
0.0427393	9.8014
